Event_Trigger,Timestamp
8,7/12/2019 1:49
8,7/12/2019 1:50
8,7/12/2019 1:51
8,7/12/2019 1:52
8,7/12/2019 1:53
8,7/12/2019 1:54
8,7/12/2019 1:55
8,7/12/2019 1:56
8,7/12/2019 1:57
8,7/12/2019 1:58
8,7/12/2019 1:59
10,7/12/2019 2:00
9,7/12/2019 2:01
8,7/12/2019 2:02
8,7/12/2019 2:03
8,7/12/2019 2:04
8,7/12/2019 2:05
8,7/12/2019 2:06
8,7/12/2019 2:07
8,7/12/2019 2:08
8,7/12/2019 2:09
8,7/12/2019 2:10
8,7/12/2019 2:11
8,7/12/2019 2:12
8,7/12/2019 2:13
8,7/12/2019 2:14
8,7/12/2019 2:15
8,7/12/2019 2:16
8,7/12/2019 2:17
8,7/12/2019 2:18
8,7/12/2019 2:19
8,7/12/2019 2:20
8,7/12/2019 2:21
8,7/12/2019 2:22
8,7/12/2019 2:23
8,7/12/2019 2:24
8,7/12/2019 2:25
8,7/12/2019 2:26
8,7/12/2019 2:27
8,7/12/2019 2:28
8,7/12/2019 2:29
8,7/12/2019 2:30
8,7/12/2019 2:31
8,7/12/2019 2:32
8,7/12/2019 2:33
8,7/12/2019 2:34
8,7/12/2019 2:35
8,7/12/2019 2:36
8,7/12/2019 2:37
7,7/12/2019 2:38
8,7/12/2019 2:39
8,7/12/2019 2:40
8,7/12/2019 2:41
8,7/12/2019 2:42
8,7/12/2019 2:43
8,7/12/2019 2:44
8,7/12/2019 2:45
8,7/12/2019 2:46
8,7/12/2019 2:47
8,7/12/2019 2:48
8,7/12/2019 2:49
8,7/12/2019 2:50
7,7/12/2019 2:51
7,7/12/2019 2:52
8,7/12/2019 2:53
8,7/12/2019 2:54
8,7/12/2019 2:55
8,7/12/2019 2:56
8,7/12/2019 2:57
7,7/12/2019 2:58
8,7/12/2019 2:59
9,7/12/2019 3:00
8,7/12/2019 3:01
8,7/12/2019 3:02
8,7/12/2019 3:03
8,7/12/2019 3:04
8,7/12/2019 3:05
7,7/12/2019 3:06
8,7/12/2019 3:07
7,7/12/2019 3:08
8,7/12/2019 3:09
8,7/12/2019 3:10
8,7/12/2019 3:11
8,7/12/2019 3:12
8,7/12/2019 3:13
7,7/12/2019 3:14
8,7/12/2019 3:15
8,7/12/2019 3:16
8,7/12/2019 3:17
8,7/12/2019 3:18
8,7/12/2019 3:19
8,7/12/2019 3:20
8,7/12/2019 3:21
8,7/12/2019 3:22
8,7/12/2019 3:23
8,7/12/2019 3:24
8,7/12/2019 3:25
7,7/12/2019 3:26
7,7/12/2019 3:27
7,7/12/2019 3:28
7,7/12/2019 3:29
8,7/12/2019 3:30
8,7/12/2019 3:31
7,7/12/2019 3:32
8,7/12/2019 3:33
8,7/12/2019 3:34
8,7/12/2019 3:35
8,7/12/2019 3:36
8,7/12/2019 3:37
8,7/12/2019 3:38
8,7/12/2019 3:39
8,7/12/2019 3:40
8,7/12/2019 3:41
8,7/12/2019 3:42
8,7/12/2019 3:43
8,7/12/2019 3:44
8,7/12/2019 3:45
8,7/12/2019 3:46
8,7/12/2019 3:47
8,7/12/2019 3:48
8,7/12/2019 3:49
8,7/12/2019 3:50
7,7/12/2019 3:51
7,7/12/2019 3:52
7,7/12/2019 3:53
8,7/12/2019 3:54
8,7/12/2019 3:55
8,7/12/2019 3:56
7,7/12/2019 3:57
7,7/12/2019 3:58
7,7/12/2019 3:59
10,7/12/2019 4:00
8,7/12/2019 4:01
8,7/12/2019 4:02
8,7/12/2019 4:03
8,7/12/2019 4:04
8,7/12/2019 4:05
8,7/12/2019 4:06
7,7/12/2019 4:07
7,7/12/2019 4:08
8,7/12/2019 4:09
8,7/12/2019 4:10
8,7/12/2019 4:11
8,7/12/2019 4:12
8,7/12/2019 4:13
8,7/12/2019 4:14
8,7/12/2019 4:15
8,7/12/2019 4:16
8,7/12/2019 4:17
8,7/12/2019 4:18
8,7/12/2019 4:19
8,7/12/2019 4:20
8,7/12/2019 4:21
8,7/12/2019 4:22
8,7/12/2019 4:23
8,7/12/2019 4:24
8,7/12/2019 4:25
8,7/12/2019 4:26
8,7/12/2019 4:27
8,7/12/2019 4:28
8,7/12/2019 4:29
8,7/12/2019 4:30
8,7/12/2019 4:31
8,7/12/2019 4:32
8,7/12/2019 4:33
8,7/12/2019 4:34
8,7/12/2019 4:35
8,7/12/2019 4:36
8,7/12/2019 4:37
8,7/12/2019 4:38
8,7/12/2019 4:39
8,7/12/2019 4:40
8,7/12/2019 4:41
8,7/12/2019 4:42
8,7/12/2019 4:43
8,7/12/2019 4:44
8,7/12/2019 4:45
8,7/12/2019 4:46
8,7/12/2019 4:47
8,7/12/2019 4:48
8,7/12/2019 4:49
8,7/12/2019 4:50
8,7/12/2019 4:51
8,7/12/2019 4:52
8,7/12/2019 4:53
8,7/12/2019 4:54
8,7/12/2019 4:55
8,7/12/2019 4:56
8,7/12/2019 4:57
8,7/12/2019 4:58
8,7/12/2019 4:59
10,7/12/2019 5:00
9,7/12/2019 5:01
8,7/12/2019 5:02
8,7/12/2019 5:03
8,7/12/2019 5:04
8,7/12/2019 5:05
8,7/12/2019 5:06
8,7/12/2019 5:07
8,7/12/2019 5:08
8,7/12/2019 5:09
8,7/12/2019 5:10
8,7/12/2019 5:11
8,7/12/2019 5:12
8,7/12/2019 5:13
8,7/12/2019 5:14
8,7/12/2019 5:15
8,7/12/2019 5:16
8,7/12/2019 5:17
8,7/12/2019 5:18
8,7/12/2019 5:19
8,7/12/2019 5:20
8,7/12/2019 5:21
8,7/12/2019 5:22
8,7/12/2019 5:23
8,7/12/2019 5:24
8,7/12/2019 5:25
8,7/12/2019 5:26
8,7/12/2019 5:27
8,7/12/2019 5:28
8,7/12/2019 5:29
8,7/12/2019 5:30
8,7/12/2019 5:31
8,7/12/2019 5:32
8,7/12/2019 5:33
8,7/12/2019 5:34
8,7/12/2019 5:35
8,7/12/2019 5:36
8,7/12/2019 5:37
8,7/12/2019 5:38
8,7/12/2019 5:39
8,7/12/2019 5:40
8,7/12/2019 5:41
8,7/12/2019 5:42
8,7/12/2019 5:43
8,7/12/2019 5:44
8,7/12/2019 5:45
8,7/12/2019 5:46
8,7/12/2019 5:47
8,7/12/2019 5:48
8,7/12/2019 5:49
8,7/12/2019 5:50
8,7/12/2019 5:51
8,7/12/2019 5:52
8,7/12/2019 5:53
8,7/12/2019 5:54
8,7/12/2019 5:55
8,7/12/2019 5:56
8,7/12/2019 5:57
8,7/12/2019 5:58
8,7/12/2019 5:59
10,7/12/2019 6:00
8,7/12/2019 6:01
8,7/12/2019 6:02
8,7/12/2019 6:03
8,7/12/2019 6:04
8,7/12/2019 6:05
8,7/12/2019 6:06
8,7/12/2019 6:07
8,7/12/2019 6:08
8,7/12/2019 6:09
8,7/12/2019 6:10
8,7/12/2019 6:11
8,7/12/2019 6:12
8,7/12/2019 6:13
8,7/12/2019 6:14
8,7/12/2019 6:15
8,7/12/2019 6:16
8,7/12/2019 6:17
8,7/12/2019 6:18
8,7/12/2019 6:19
8,7/12/2019 6:20
8,7/12/2019 6:21
8,7/12/2019 6:22
8,7/12/2019 6:23
8,7/12/2019 6:24
8,7/12/2019 6:25
8,7/12/2019 6:26
8,7/12/2019 6:27
8,7/12/2019 6:28
8,7/12/2019 6:29
8,7/12/2019 6:30
8,7/12/2019 6:31
8,7/12/2019 6:32
8,7/12/2019 6:33
8,7/12/2019 6:34
8,7/12/2019 6:35
8,7/12/2019 6:36
8,7/12/2019 6:37
8,7/12/2019 6:38
8,7/12/2019 6:39
8,7/12/2019 6:40
8,7/12/2019 6:41
8,7/12/2019 6:42
8,7/12/2019 6:43
8,7/12/2019 6:44
8,7/12/2019 6:45
8,7/12/2019 6:46
8,7/12/2019 6:47
8,7/12/2019 6:48
8,7/12/2019 6:49
8,7/12/2019 6:50
8,7/12/2019 6:51
8,7/12/2019 6:52
8,7/12/2019 6:53
8,7/12/2019 6:54
8,7/12/2019 6:55
8,7/12/2019 6:56
8,7/12/2019 6:57
8,7/12/2019 6:58
8,7/12/2019 6:59
10,7/12/2019 7:00
9,7/12/2019 7:01
8,7/12/2019 7:02
8,7/12/2019 7:03
8,7/12/2019 7:04
8,7/12/2019 7:05
8,7/12/2019 7:06
8,7/12/2019 7:07
8,7/12/2019 7:08
8,7/12/2019 7:09
8,7/12/2019 7:10
8,7/12/2019 7:11
8,7/12/2019 7:12
8,7/12/2019 7:13
8,7/12/2019 7:14
8,7/12/2019 7:15
8,7/12/2019 7:16
8,7/12/2019 7:17
8,7/12/2019 7:18
8,7/12/2019 7:19
9,7/12/2019 7:20
9,7/12/2019 7:21
8,7/12/2019 7:22
8,7/12/2019 7:23
8,7/12/2019 7:24
8,7/12/2019 7:25
8,7/12/2019 7:26
8,7/12/2019 7:27
8,7/12/2019 7:28
8,7/12/2019 7:29
8,7/12/2019 7:30
8,7/12/2019 7:31
8,7/12/2019 7:32
9,7/12/2019 7:33
9,7/12/2019 7:34
8,7/12/2019 7:35
8,7/12/2019 7:36
8,7/12/2019 7:37
8,7/12/2019 7:38
8,7/12/2019 7:39
8,7/12/2019 7:40
8,7/12/2019 7:41
8,7/12/2019 7:42
8,7/12/2019 7:43
9,7/12/2019 7:44
8,7/12/2019 7:45
8,7/12/2019 7:46
8,7/12/2019 7:47
8,7/12/2019 7:48
9,7/12/2019 7:49
8,7/12/2019 7:50
8,7/12/2019 7:51
8,7/12/2019 7:52
8,7/12/2019 7:53
9,7/12/2019 7:54
8,7/12/2019 7:55
8,7/12/2019 7:56
8,7/12/2019 7:57
8,7/12/2019 7:58
8,7/12/2019 7:59
10,7/12/2019 8:00
9,7/12/2019 8:01
8,7/12/2019 8:02
9,7/12/2019 8:03
9,7/12/2019 8:04
9,7/12/2019 8:05
8,7/12/2019 8:06
8,7/12/2019 8:07
8,7/12/2019 8:08
9,7/12/2019 8:09
8,7/12/2019 8:10
9,7/12/2019 8:11
8,7/12/2019 8:12
8,7/12/2019 8:13
8,7/12/2019 8:14
8,7/12/2019 8:15
8,7/12/2019 8:16
8,7/12/2019 8:17
8,7/12/2019 8:18
9,7/12/2019 8:19
9,7/12/2019 8:20
9,7/12/2019 8:21
8,7/12/2019 8:22
9,7/12/2019 8:23
8,7/12/2019 8:24
8,7/12/2019 8:25
9,7/12/2019 8:26
8,7/12/2019 8:27
8,7/12/2019 8:28
8,7/12/2019 8:29
8,7/12/2019 8:30
8,7/12/2019 8:31
8,7/12/2019 8:32
9,7/12/2019 8:33
9,7/12/2019 8:34
8,7/12/2019 8:35
8,7/12/2019 8:36
8,7/12/2019 8:37
8,7/12/2019 8:38
8,7/12/2019 8:39
8,7/12/2019 8:40
8,7/12/2019 8:41
9,7/12/2019 8:42
9,7/12/2019 8:43
8,7/12/2019 8:44
9,7/12/2019 8:45
8,7/12/2019 8:46
8,7/12/2019 8:47
8,7/12/2019 8:48
8,7/12/2019 8:49
8,7/12/2019 8:50
8,7/12/2019 8:51
8,7/12/2019 8:52
8,7/12/2019 8:53
8,7/12/2019 8:54
9,7/12/2019 8:55
8,7/12/2019 8:56
9,7/12/2019 8:57
8,7/12/2019 8:58
9,7/12/2019 8:59
10,7/12/2019 9:00
9,7/12/2019 9:01
9,7/12/2019 9:02
9,7/12/2019 9:03
9,7/12/2019 9:04
9,7/12/2019 9:05
9,7/12/2019 9:06
9,7/12/2019 9:07
9,7/12/2019 9:08
9,7/12/2019 9:09
9,7/12/2019 9:10
9,7/12/2019 9:11
9,7/12/2019 9:12
8,7/12/2019 9:13
8,7/12/2019 9:14
9,7/12/2019 9:15
9,7/12/2019 9:16
10,7/12/2019 9:17
8,7/12/2019 9:18
9,7/12/2019 9:19
9,7/12/2019 9:20
9,7/12/2019 9:21
9,7/12/2019 9:22
8,7/12/2019 9:23
8,7/12/2019 9:24
9,7/12/2019 9:25
8,7/12/2019 9:26
8,7/12/2019 9:27
8,7/12/2019 9:28
8,7/12/2019 9:29
9,7/12/2019 9:30
8,7/12/2019 9:31
8,7/12/2019 9:32
8,7/12/2019 9:33
9,7/12/2019 9:34
8,7/12/2019 9:35
8,7/12/2019 9:36
8,7/12/2019 9:37
8,7/12/2019 9:38
8,7/12/2019 9:39
8,7/12/2019 9:40
8,7/12/2019 9:41
8,7/12/2019 9:42
8,7/12/2019 9:43
8,7/12/2019 9:44
9,7/12/2019 9:45
8,7/12/2019 9:46
8,7/12/2019 9:47
8,7/12/2019 9:48
9,7/12/2019 9:49
8,7/12/2019 9:50
8,7/12/2019 9:51
8,7/12/2019 9:52
9,7/12/2019 9:53
8,7/12/2019 9:54
8,7/12/2019 9:55
8,7/12/2019 9:56
8,7/12/2019 9:57
8,7/12/2019 9:58
8,7/12/2019 9:59
10,7/12/2019 10:00
8,7/12/2019 10:01
9,7/12/2019 10:02
9,7/12/2019 10:03
9,7/12/2019 10:04
8,7/12/2019 10:05
8,7/12/2019 10:06
8,7/12/2019 10:07
8,7/12/2019 10:08
9,7/12/2019 10:09
9,7/12/2019 10:10
8,7/12/2019 10:11
9,7/12/2019 10:12
9,7/12/2019 10:13
9,7/12/2019 10:14
9,7/12/2019 10:15
9,7/12/2019 10:16
9,7/12/2019 10:17
9,7/12/2019 10:18
9,7/12/2019 10:19
9,7/12/2019 10:20
9,7/12/2019 10:21
9,7/12/2019 10:22
9,7/12/2019 10:23
9,7/12/2019 10:24
9,7/12/2019 10:25
8,7/12/2019 10:26
8,7/12/2019 10:27
8,7/12/2019 10:28
8,7/12/2019 10:29
9,7/12/2019 10:30
9,7/12/2019 10:31
9,7/12/2019 10:32
9,7/12/2019 10:33
9,7/12/2019 10:34
9,7/12/2019 10:35
9,7/12/2019 10:36
9,7/12/2019 10:37
8,7/12/2019 10:38
8,7/12/2019 10:39
9,7/12/2019 10:40
9,7/12/2019 10:41
9,7/12/2019 10:42
9,7/12/2019 10:43
8,7/12/2019 10:44
8,7/12/2019 10:45
8,7/12/2019 10:46
9,7/12/2019 10:47
8,7/12/2019 10:48
9,7/12/2019 10:49
9,7/12/2019 10:50
8,7/12/2019 10:51
8,7/12/2019 10:52
9,7/12/2019 10:53
8,7/12/2019 10:54
9,7/12/2019 10:55
8,7/12/2019 10:56
8,7/12/2019 10:57
9,7/12/2019 10:58
8,7/12/2019 10:59
10,7/12/2019 11:00
9,7/12/2019 11:01
9,7/12/2019 11:02
9,7/12/2019 11:03
9,7/12/2019 11:04
9,7/12/2019 11:05
9,7/12/2019 11:06
9,7/12/2019 11:07
9,7/12/2019 11:08
9,7/12/2019 11:09
9,7/12/2019 11:10
9,7/12/2019 11:11
9,7/12/2019 11:12
9,7/12/2019 11:13
9,7/12/2019 11:14
9,7/12/2019 11:15
9,7/12/2019 11:16
9,7/12/2019 11:17
9,7/12/2019 11:18
9,7/12/2019 11:19
9,7/12/2019 11:20
9,7/12/2019 11:21
9,7/12/2019 11:22
9,7/12/2019 11:23
9,7/12/2019 11:24
9,7/12/2019 11:25
9,7/12/2019 11:26
9,7/12/2019 11:27
9,7/12/2019 11:28
9,7/12/2019 11:29
9,7/12/2019 11:30
9,7/12/2019 11:31
9,7/12/2019 11:32
9,7/12/2019 11:33
9,7/12/2019 11:34
9,7/12/2019 11:35
9,7/12/2019 11:36
9,7/12/2019 11:37
9,7/12/2019 11:38
9,7/12/2019 11:39
9,7/12/2019 11:40
9,7/12/2019 11:41
9,7/12/2019 11:42
9,7/12/2019 11:43
9,7/12/2019 11:44
9,7/12/2019 11:45
9,7/12/2019 11:46
9,7/12/2019 11:47
9,7/12/2019 11:48
9,7/12/2019 11:49
9,7/12/2019 11:50
9,7/12/2019 11:51
9,7/12/2019 11:52
9,7/12/2019 11:53
9,7/12/2019 11:54
9,7/12/2019 11:55
9,7/12/2019 11:56
9,7/12/2019 11:57
9,7/12/2019 11:58
9,7/12/2019 11:59
11,7/12/2019 12:00
9,7/12/2019 12:01
9,7/12/2019 12:02
9,7/12/2019 12:03
9,7/12/2019 12:04
10,7/12/2019 12:05
9,7/12/2019 12:06
9,7/12/2019 12:07
9,7/12/2019 12:08
9,7/12/2019 12:09
9,7/12/2019 12:10
9,7/12/2019 12:11
9,7/12/2019 12:12
9,7/12/2019 12:13
9,7/12/2019 12:14
9,7/12/2019 12:15
9,7/12/2019 12:16
9,7/12/2019 12:17
9,7/12/2019 12:18
9,7/12/2019 12:19
9,7/12/2019 12:20
9,7/12/2019 12:21
9,7/12/2019 12:22
9,7/12/2019 12:23
9,7/12/2019 12:24
9,7/12/2019 12:25
9,7/12/2019 12:26
9,7/12/2019 12:27
9,7/12/2019 12:28
9,7/12/2019 12:29
9,7/12/2019 12:30
10,7/12/2019 12:31
9,7/12/2019 12:32
9,7/12/2019 12:33
9,7/12/2019 12:34
9,7/12/2019 12:35
9,7/12/2019 12:36
9,7/12/2019 12:37
9,7/12/2019 12:38
9,7/12/2019 12:39
9,7/12/2019 12:40
9,7/12/2019 12:41
9,7/12/2019 12:42
9,7/12/2019 12:43
9,7/12/2019 12:44
9,7/12/2019 12:45
9,7/12/2019 12:46
9,7/12/2019 12:47
9,7/12/2019 12:48
9,7/12/2019 12:49
9,7/12/2019 12:50
9,7/12/2019 12:51
9,7/12/2019 12:52
9,7/12/2019 12:53
9,7/12/2019 12:54
9,7/12/2019 12:55
10,7/12/2019 12:56
9,7/12/2019 12:57
9,7/12/2019 12:58
9,7/12/2019 12:59
11,7/12/2019 13:00
10,7/12/2019 13:01
9,7/12/2019 13:02
9,7/12/2019 13:03
9,7/12/2019 13:04
10,7/12/2019 13:05
10,7/12/2019 13:06
10,7/12/2019 13:07
10,7/12/2019 13:08
9,7/12/2019 13:09
10,7/12/2019 13:10
10,7/12/2019 13:11
9,7/12/2019 13:12
10,7/12/2019 13:13
10,7/12/2019 13:14
10,7/12/2019 13:15
9,7/12/2019 13:16
9,7/12/2019 13:17
9,7/12/2019 13:18
9,7/12/2019 13:19
10,7/12/2019 13:20
10,7/12/2019 13:21
10,7/12/2019 13:22
10,7/12/2019 13:23
9,7/12/2019 13:24
10,7/12/2019 13:25
9,7/12/2019 13:26
9,7/12/2019 13:27
9,7/12/2019 13:28
9,7/12/2019 13:29
10,7/12/2019 13:30
10,7/12/2019 13:31
9,7/12/2019 13:32
10,7/12/2019 13:33
9,7/12/2019 13:34
10,7/12/2019 13:35
9,7/12/2019 13:36
9,7/12/2019 13:37
9,7/12/2019 13:38
9,7/12/2019 13:39
10,7/12/2019 13:40
9,7/12/2019 13:41
9,7/12/2019 13:42
10,7/12/2019 13:43
9,7/12/2019 13:44
10,7/12/2019 13:45
10,7/12/2019 13:46
10,7/12/2019 13:47
10,7/12/2019 13:48
10,7/12/2019 13:49
10,7/12/2019 13:50
9,7/12/2019 13:51
9,7/12/2019 13:52
10,7/12/2019 13:53
9,7/12/2019 13:54
10,7/12/2019 13:55
9,7/12/2019 13:56
9,7/12/2019 13:57
9,7/12/2019 13:58
9,7/12/2019 13:59
11,7/12/2019 14:00
9,7/12/2019 14:01
9,7/12/2019 14:02
10,7/12/2019 14:03
10,7/12/2019 14:04
10,7/12/2019 14:05
9,7/12/2019 14:06
9,7/12/2019 14:07
9,7/12/2019 14:08
9,7/12/2019 14:09
10,7/12/2019 14:10
10,7/12/2019 14:11
10,7/12/2019 14:12
10,7/12/2019 14:13
9,7/12/2019 14:14
10,7/12/2019 14:15
10,7/12/2019 14:16
10,7/12/2019 14:17
10,7/12/2019 14:18
10,7/12/2019 14:19
10,7/12/2019 14:20
10,7/12/2019 14:21
10,7/12/2019 14:22
10,7/12/2019 14:23
9,7/12/2019 14:24
9,7/12/2019 14:25
9,7/12/2019 14:26
9,7/12/2019 14:27
9,7/12/2019 14:28
9,7/12/2019 14:29
10,7/12/2019 14:30
10,7/12/2019 14:31
10,7/12/2019 14:32
10,7/12/2019 14:33
10,7/12/2019 14:34
10,7/12/2019 14:35
9,7/12/2019 14:36
9,7/12/2019 14:37
9,7/12/2019 14:38
10,7/12/2019 14:39
10,7/12/2019 14:40
10,7/12/2019 14:41
9,7/12/2019 14:42
10,7/12/2019 14:43
10,7/12/2019 14:44
10,7/12/2019 14:45
10,7/12/2019 14:46
10,7/12/2019 14:47
10,7/12/2019 14:48
10,7/12/2019 14:49
10,7/12/2019 14:50
9,7/12/2019 14:51
9,7/12/2019 14:52
10,7/12/2019 14:53
9,7/12/2019 14:54
10,7/12/2019 14:55
10,7/12/2019 14:56
10,7/12/2019 14:57
9,7/12/2019 14:58
10,7/12/2019 14:59
11,7/12/2019 15:00
10,7/12/2019 15:01
10,7/12/2019 15:02
10,7/12/2019 15:03
10,7/12/2019 15:04
10,7/12/2019 15:05
10,7/12/2019 15:06
10,7/12/2019 15:07
10,7/12/2019 15:08
9,7/12/2019 15:09
10,7/12/2019 15:10
10,7/12/2019 15:11
10,7/12/2019 15:12
10,7/12/2019 15:13
10,7/12/2019 15:14
10,7/12/2019 15:15
10,7/12/2019 15:16
9,7/12/2019 15:17
10,7/12/2019 15:18
9,7/12/2019 15:19
10,7/12/2019 15:20
10,7/12/2019 15:21
10,7/12/2019 15:22
10,7/12/2019 15:23
9,7/12/2019 15:24
9,7/12/2019 15:25
9,7/12/2019 15:26
9,7/12/2019 15:27
9,7/12/2019 15:28
9,7/12/2019 15:29
10,7/12/2019 15:30
9,7/12/2019 15:31
9,7/12/2019 15:32
9,7/12/2019 15:33
10,7/12/2019 15:34
9,7/12/2019 15:35
9,7/12/2019 15:36
9,7/12/2019 15:37
9,7/12/2019 15:38
9,7/12/2019 15:39
9,7/12/2019 15:40
9,7/12/2019 15:41
9,7/12/2019 15:42
9,7/12/2019 15:43
9,7/12/2019 15:44
9,7/12/2019 15:45
9,7/12/2019 15:46
9,7/12/2019 15:47
10,7/12/2019 15:48
9,7/12/2019 15:49
9,7/12/2019 15:50
9,7/12/2019 15:51
9,7/12/2019 15:52
9,7/12/2019 15:53
9,7/12/2019 15:54
10,7/12/2019 15:55
9,7/12/2019 15:56
9,7/12/2019 15:57
9,7/12/2019 15:58
9,7/12/2019 15:59
11,7/12/2019 16:00
10,7/12/2019 16:01
9,7/12/2019 16:02
10,7/12/2019 16:03
10,7/12/2019 16:04
10,7/12/2019 16:05
10,7/12/2019 16:06
9,7/12/2019 16:07
9,7/12/2019 16:08
9,7/12/2019 16:09
10,7/12/2019 16:10
10,7/12/2019 16:11
9,7/12/2019 16:12
9,7/12/2019 16:13
10,7/12/2019 16:14
10,7/12/2019 16:15
10,7/12/2019 16:16
9,7/12/2019 16:17
10,7/12/2019 16:18
10,7/12/2019 16:19
10,7/12/2019 16:20
10,7/12/2019 16:21
10,7/12/2019 16:22
9,7/12/2019 16:23
9,7/12/2019 16:24
10,7/12/2019 16:25
10,7/12/2019 16:26
10,7/12/2019 16:27
10,7/12/2019 16:28
10,7/12/2019 16:29
10,7/12/2019 16:30
10,7/12/2019 16:31
10,7/12/2019 16:32
10,7/12/2019 16:33
10,7/12/2019 16:34
10,7/12/2019 16:35
10,7/12/2019 16:36
9,7/12/2019 16:37
10,7/12/2019 16:38
10,7/12/2019 16:39
10,7/12/2019 16:40
10,7/12/2019 16:41
10,7/12/2019 16:42
10,7/12/2019 16:43
10,7/12/2019 16:44
10,7/12/2019 16:45
10,7/12/2019 16:46
10,7/12/2019 16:47
10,7/12/2019 16:48
10,7/12/2019 16:49
10,7/12/2019 16:50
10,7/12/2019 16:51
10,7/12/2019 16:52
10,7/12/2019 16:53
10,7/12/2019 16:54
10,7/12/2019 16:55
10,7/12/2019 16:56
10,7/12/2019 16:57
10,7/12/2019 16:58
10,7/12/2019 16:59
11,7/12/2019 17:00
10,7/12/2019 17:01
10,7/12/2019 17:02
10,7/12/2019 17:03
10,7/12/2019 17:04
10,7/12/2019 17:05
10,7/12/2019 17:06
10,7/12/2019 17:07
10,7/12/2019 17:08
9,7/12/2019 17:09
10,7/12/2019 17:10
10,7/12/2019 17:11
10,7/12/2019 17:12
10,7/12/2019 17:13
9,7/12/2019 17:14
9,7/12/2019 17:15
9,7/12/2019 17:16
10,7/12/2019 17:17
9,7/12/2019 17:18
9,7/12/2019 17:19
10,7/12/2019 17:20
10,7/12/2019 17:21
9,7/12/2019 17:22
9,7/12/2019 17:23
9,7/12/2019 17:24
9,7/12/2019 17:25
9,7/12/2019 17:26
9,7/12/2019 17:27
9,7/12/2019 17:28
9,7/12/2019 17:29
9,7/12/2019 17:30
9,7/12/2019 17:31
9,7/12/2019 17:32
10,7/12/2019 17:33
9,7/12/2019 17:34
9,7/12/2019 17:35
9,7/12/2019 17:36
9,7/12/2019 17:37
9,7/12/2019 17:38
9,7/12/2019 17:39
9,7/12/2019 17:40
9,7/12/2019 17:41
9,7/12/2019 17:42
9,7/12/2019 17:43
9,7/12/2019 17:44
9,7/12/2019 17:45
9,7/12/2019 17:46
9,7/12/2019 17:47
9,7/12/2019 17:48
9,7/12/2019 17:49
9,7/12/2019 17:50
9,7/12/2019 17:51
9,7/12/2019 17:52
9,7/12/2019 17:53
9,7/12/2019 17:54
9,7/12/2019 17:55
9,7/12/2019 17:56
9,7/12/2019 17:57
9,7/12/2019 17:58
9,7/12/2019 17:59
10,7/12/2019 18:00
9,7/12/2019 18:01
9,7/12/2019 18:02
9,7/12/2019 18:03
9,7/12/2019 18:04
9,7/12/2019 18:05
9,7/12/2019 18:06
9,7/12/2019 18:07
9,7/12/2019 18:08
9,7/12/2019 18:09
9,7/12/2019 18:10
9,7/12/2019 18:11
9,7/12/2019 18:12
9,7/12/2019 18:13
9,7/12/2019 18:14
9,7/12/2019 18:15
9,7/12/2019 18:16
9,7/12/2019 18:17
9,7/12/2019 18:18
9,7/12/2019 18:19
9,7/12/2019 18:20
9,7/12/2019 18:21
9,7/12/2019 18:22
9,7/12/2019 18:23
9,7/12/2019 18:24
9,7/12/2019 18:25
9,7/12/2019 18:26
9,7/12/2019 18:27
9,7/12/2019 18:28
9,7/12/2019 18:29
9,7/12/2019 18:30
9,7/12/2019 18:31
9,7/12/2019 18:32
9,7/12/2019 18:33
9,7/12/2019 18:34
9,7/12/2019 18:35
9,7/12/2019 18:36
9,7/12/2019 18:37
9,7/12/2019 18:38
9,7/12/2019 18:39
9,7/12/2019 18:40
9,7/12/2019 18:41
9,7/12/2019 18:42
9,7/12/2019 18:43
9,7/12/2019 18:44
9,7/12/2019 18:45
9,7/12/2019 18:46
9,7/12/2019 18:47
10,7/12/2019 18:48
9,7/12/2019 18:49
9,7/12/2019 18:50
9,7/12/2019 18:51
9,7/12/2019 18:52
9,7/12/2019 18:53
9,7/12/2019 18:54
9,7/12/2019 18:55
9,7/12/2019 18:56
9,7/12/2019 18:57
9,7/12/2019 18:58
9,7/12/2019 18:59
10,7/12/2019 19:00
9,7/12/2019 19:01
9,7/12/2019 19:02
9,7/12/2019 19:03
9,7/12/2019 19:04
9,7/12/2019 19:05
9,7/12/2019 19:06
9,7/12/2019 19:07
9,7/12/2019 19:08
9,7/12/2019 19:09
9,7/12/2019 19:10
9,7/12/2019 19:11
9,7/12/2019 19:12
9,7/12/2019 19:13
9,7/12/2019 19:14
9,7/12/2019 19:15
9,7/12/2019 19:16
9,7/12/2019 19:17
9,7/12/2019 19:18
9,7/12/2019 19:19
9,7/12/2019 19:20
9,7/12/2019 19:21
9,7/12/2019 19:22
9,7/12/2019 19:23
9,7/12/2019 19:24
9,7/12/2019 19:25
9,7/12/2019 19:26
9,7/12/2019 19:27
9,7/12/2019 19:28
9,7/12/2019 19:29
9,7/12/2019 19:30
9,7/12/2019 19:31
9,7/12/2019 19:32
9,7/12/2019 19:33
9,7/12/2019 19:34
9,7/12/2019 19:35
9,7/12/2019 19:36
9,7/12/2019 19:37
9,7/12/2019 19:38
9,7/12/2019 19:39
10,7/12/2019 19:40
9,7/12/2019 19:41
9,7/12/2019 19:42
9,7/12/2019 19:43
